Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
5,"JM Volk, MA Turner","PRMS-Python: A Python framework for programmatic PRMS modeling and access to its data structures",2019,"Environmental Modelling & Software","Elsevier","https://www.sciencedirect.com/science/article/pii/S1364815218308004?casa_token=kHV88O2DKOIAAAAA:iC0EuwXzwpIyos6jYhOzG5V8jPpViWA_orCZ3UARsvNouRajaadF94h232qlADXcwWvrhyQgDM8N","https://scholar.google.com/scholar?cites=9662855028835812092&as_sdt=2005&sciodt=0,5&hl=en",98,"2021-09-23 12:35:59","HTML","","","",,,,,5,2.50,3,2,2,"A persistent problem in numerical hydrologic modeling, is tracking provenance or how particular data came to be. With multiple modules available for individual flux parameterizations and over 100 parameters, the Precipitation-Runoff Modeling System …","https://www.sciencedirect.com/science/article/pii/S1364815218308004?casa_token=kHV88O2DKOIAAAAA:iC0EuwXzwpIyos6jYhOzG5V8jPpViWA_orCZ3UARsvNouRajaadF94h232qlADXcwWvrhyQgDM8N","https://scholar.google.com/scholar?q=related:_ALb5XNbGYYJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
4,"T Vidal, B Andrieu","Contrasting phenotypes emerging from stable rules: a model based on self-regulated control loops captures the dynamics of shoot extension in contrasting maize …",2020,"Annals of botany","academic.oup.com","https://academic.oup.com/aob/article-abstract/126/4/615/5601263","https://scholar.google.com/scholar?cites=8495049169672862532&as_sdt=2005&sciodt=0,5&hl=en",99,"2021-09-23 12:35:59","","","","",,,,,4,4.00,2,2,1,"Abstract Background and Aims The dynamics of plant architecture is a central aspect of plant and crop models. Most models assume that whole shoot development is orchestrated by the leaf appearance rate, which follows a thermal time schedule. However, leaf appearance …","https://academic.oup.com/aob/article/126/4/615/5601263?casa_token=vxjuo3b8zfcAAAAA:xBocfkhaHr5IK8SSE62ldAiKFi2_LCHVjeuaAZB-UYeoGc-SFox8bRXg6QPoBRko8V0-nWLkehDoNVM","https://scholar.google.com/scholar?q=related:RPvTCzZ65HUJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
4,"X Zhang, A Lardizabal, AI Silverman…","Global sensitivity analysis of environmental, water quality, photoreactivity, and engineering design parameters in sunlight inactivation of viruses",2020,"Environmental …","ACS Publications","https://pubs.acs.org/doi/abs/10.1021/acs.est.0c01214?casa_token=g6LjRYZlhY8AAAAA:xE7J_OiloxzZ9QAEeQqjIr0Atu2JZakDIViXjKVofJ8dmRT2MxJeHy8gIO2kiFLRGC_sJ86hRgxP2WQ9Jg","https://scholar.google.com/scholar?cites=4674066858085475536&as_sdt=2005&sciodt=0,5&hl=en",100,"2021-09-23 12:35:59","","10.1021/acs.est.0c01214?casa_token=g6LjRYZlhY8AAAAA:xE7J_OiloxzZ9QAEeQqjIr0Atu2JZakDIViXjKVofJ8dmRT2MxJeHy8gIO2kiFLRGC_sJ86hRgxP2WQ9Jg","","",,,,,4,4.00,1,4,1,"Sunlight-mediated inactivation of microorganisms is a low-cost approach to disinfect drinking water and wastewater. The reactions involved are affected by a wide range of factors, and a lack of knowledge about their relative importance makes it challenging to …","https://pubs.acs.org/doi/full/10.1021/acs.est.0c01214?casa_token=hIMkLVrWvsUAAAAA:af5lGylZHtcL-roHJYja9NHXR-Va-zfmAHkgBaR3fRhsYUxjJ6uKEQ1kJhXPW2uw8kTclAK2jxeIdySDmQ","https://scholar.google.com/scholar?q=related:0GScDAuf3UAJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
5,"S Yousefian, G Bourque…","Uncertainty Quantification of NOx Emission Due to Operating Conditions and Chemical Kinetic Parameters in a Premixed Burner",2018,"… of Engineering for …","asmedigitalcollection.asme.org","https://asmedigitalcollection.asme.org/gasturbinespower/article-abstract/140/12/121005/457687","https://scholar.google.com/scholar?cites=17264381805617943036&as_sdt=2005&sciodt=0,5&hl=en",101,"2021-09-23 12:35:59","","","","",,,,,5,1.67,2,3,3,"Many sources of uncertainty exist when emissions are modeled for a gas turbine combustion system. They originate from uncertain inputs, boundary conditions, calibration, or lack of sufficient fidelity in a model. In this paper, a nonintrusive polynomial chaos expansion …","","https://scholar.google.com/scholar?q=related:_BGTFshnl-8J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
5,"R Ballester-Ripoll, EG Paredes, R Pajarola","Tensor algorithms for advanced sensitivity metrics",2018,"SIAM/ASA Journal on …","SIAM","https://epubs.siam.org/doi/abs/10.1137/17M1160252","https://scholar.google.com/scholar?cites=6251284720503301491&as_sdt=2005&sciodt=0,5&hl=en",102,"2021-09-23 12:35:59","","10.1137/17M1160252","","",,,,,5,1.67,2,3,3,"Following up on the success of the analysis of variance (ANOVA) decomposition and the Sobol indices (SI) for global sensitivity analysis, various related quantities of interest have been defined in the literature, including the effective and mean dimensions, the dimension …","https://www.zora.uzh.ch/id/eprint/162917/8/17m1160252.pdf","https://scholar.google.com/scholar?q=related:cyVtI1UGwVYJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
6,"A Hadjimichael, D Gold…","Rhodium: Python library for many-objective robust decision making and exploratory modeling",2020,"Journal of …","openresearchsoftware.metajnl.com","https://openresearchsoftware.metajnl.com/article/10.5334/jors.293/","https://scholar.google.com/scholar?cites=16110600672189147515&as_sdt=2005&sciodt=0,5&hl=en",103,"2021-09-23 12:35:59","HTML","","","",,,,,6,6.00,2,3,1,"Rhodium is an open source Python library for robust decision making (RDM), many-objective robust decision making (MORDM), and exploratory modeling. These decision-support frameworks enable the identification of robust strategies for the management of …","https://openresearchsoftware.metajnl.com/article/10.5334/jors.293/","https://scholar.google.com/scholar?q=related:e-kAKPRZlN8J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
7,"C Plúa, MN Vu, G Armand, J Rutqvist…","A reliable numerical analysis for large-scale modelling of a high-level radioactive waste repository in the Callovo-Oxfordian claystone",2021,"International Journal of …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1365160920309400?casa_token=xgwQCwL-lEAAAAAA:qMjdDhniJ77tqCXUjNJNB-19lPSfqjG4EZT3LhHNVgqiHWS6QC5eSjOm1RYRmEhTAfGJBkqOzPH7","https://scholar.google.com/scholar?cites=287125213593771149&as_sdt=2005&sciodt=0,5&hl=en",104,"2021-09-23 12:35:59","HTML","","","",,,,,7,7.00,1,5,1,"This paper is devoted to the study of the Thermo-Hydro-Mechanical (THM) responses of a porous rock with low permeability under thermal loading in the context of deep geological disposal of radioactive waste. To this aim, numerical simulations of a benchmark exercise of …","https://www.sciencedirect.com/science/article/pii/S1365160920309400?casa_token=xgwQCwL-lEAAAAAA:qMjdDhniJ77tqCXUjNJNB-19lPSfqjG4EZT3LhHNVgqiHWS6QC5eSjOm1RYRmEhTAfGJBkqOzPH7","https://scholar.google.com/scholar?q=related:jZxQStwS_AMJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
8,"X Wang, W Xiong","Uncertainty quantification and composition optimization for alloy additive manufacturing through a CALPHAD-based ICME framework",2020,"npj Computational Materials","nature.com","https://www.nature.com/articles/s41524-020-00454-9","https://scholar.google.com/scholar?cites=6130459315458171306&as_sdt=2005&sciodt=0,5&hl=en",105,"2021-09-23 12:35:59","HTML","","","",,,,,8,8.00,4,2,1,"During powder production, the pre-alloyed powder composition often deviates from the target composition leading to undesirable properties of additive manufacturing (AM) components. Therefore, we developed a method to perform high-throughput calculation and …","https://www.nature.com/articles/s41524-020-00454-9","https://scholar.google.com/scholar?q=related:qmHeT0TEE1UJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
6,"BP Evans, K Glavatskiy, MS Harré…","The impact of social influence in Australian real estate: market forecasting with a spatial agent-based model",2021,"Journal of Economic …","Springer","https://idp.springer.com/authorize/casa?redirect_uri=https://link.springer.com/article/10.1007/s11403-021-00324-7&casa_token=_PQv0WbjhOwAAAAA:xK7cNdPhMCkRzGFj2i1jPNg1zDOfTMwtchbfl3PsdYJaT4EM4ySxlIw3CPCOgHDLokQKGBpma0ccf-bK8tk","https://scholar.google.com/scholar?cites=8152146429554474185&as_sdt=2005&sciodt=0,5&hl=en",106,"2021-09-23 12:35:59","HTML","10.1007/s11403-021-00324-7&casa_token=_PQv0WbjhOwAAAAA:xK7cNdPhMCkRzGFj2i1jPNg1zDOfTMwtchbfl3PsdYJaT4EM4ySxlIw3CPCOgHDLokQKGBpma0ccf-bK8tk","","",,,,,6,6.00,2,4,1,"Housing markets are inherently spatial, yet many existing models fail to capture this spatial dimension. Here, we introduce a new graph-based approach for incorporating a spatial component in a large-scale urban housing agent-based model (ABM). The model explicitly …","https://idp.springer.com/authorize/casa?redirect_uri=https://link.springer.com/article/10.1007/s11403-021-00324-7&casa_token=_PQv0WbjhOwAAAAA:xK7cNdPhMCkRzGFj2i1jPNg1zDOfTMwtchbfl3PsdYJaT4EM4ySxlIw3CPCOgHDLokQKGBpma0ccf-bK8tk","https://scholar.google.com/scholar?q=related:yTyQWvw9InEJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
5,"A Ghosh, R Radhakrishnan","Time-dependent antagonist-agonist switching in receptor tyrosine kinase-mediated signaling",2019,"BMC bioinformatics","Springer","https://link.springer.com/article/10.1186/s12859-019-2816-3","https://scholar.google.com/scholar?cites=14948540925574572446&as_sdt=2005&sciodt=0,5&hl=en",107,"2021-09-23 12:35:59","HTML","10.1186/s12859-019-2816-3","","",,,,,5,2.50,3,2,2,"ErbB4/HER4 is a unique member of the ErbB family of receptor tyrosine kinases concerning its activation of anti-proliferative JAK2-STAT5 pathway when stimulated by ligand Neuregulin (NRG). Activation of this pathway leads to expression of genes like β-casein …","https://link.springer.com/article/10.1186/s12859-019-2816-3","https://scholar.google.com/scholar?q=related:nulCY8Xic88J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
4,"S Peters, PG Hains, N Lucas…","A Case Study and Methodology for OpenSWATH Parameter Optimization Using the ProCan90 Data Set and 45 810 Computational Analysis Runs",2019,"Journal of proteome …","ACS Publications","https://pubs.acs.org/doi/abs/10.1021/acs.jproteome.8b00709","https://scholar.google.com/scholar?cites=28445768188882625&as_sdt=2005&sciodt=0,5&hl=en",108,"2021-09-23 12:35:59","","10.1021/acs.jproteome.8b00709","","",,,,,4,2.00,1,4,2,"In the current study, we show how ProCan90, a curated data set of HEK293 technical replicates, can be used to optimize the configuration options for algorithms in the OpenSWATH pipeline. Furthermore, we use this case study as a proof of concept for …","","https://scholar.google.com/scholar?q=related:we5ChEYPZQAJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
8,"K Kundu, N Weber, C Griebler…","Phenotypic heterogeneity as key factor for growth and survival under oligotrophic conditions",2020,"Environmental …","Wiley Online Library","https://sfamjournals.onlinelibrary.wiley.com/doi/abs/10.1111/1462-2920.15106","https://scholar.google.com/scholar?cites=9424575511937495792&as_sdt=2005&sciodt=0,5&hl=en",109,"2021-09-23 12:35:59","","10.1111/1462-2920.15106","","",,,,,8,8.00,2,4,1,"Productivity‐poor oligotrophic environments are plentiful on earth. Yet it is not well understood how organisms maintain population sizes under these extreme conditions. Most scenarios consider the adaptation of a single microorganism (isogenic) at the cellular level …","https://sfamjournals.onlinelibrary.wiley.com/doi/pdf/10.1111/1462-2920.15106","https://scholar.google.com/scholar?q=related:8DLhm37RyoIJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
5,"MZ Bin Mohd Zawawi, T Kim…","Sustainable fabrication of glass nanostructures using infrared transparent mold assisted by CO2 laser scanning irradiation",2018,"Journal of …","asmedigitalcollection.asme.org","https://asmedigitalcollection.asme.org/manufacturingscience/article-abstract/doi/10.1115/1.4041181/366990","https://scholar.google.com/scholar?cites=11340678143544946090&as_sdt=2005&sciodt=0,5&hl=en",110,"2021-09-23 12:35:59","","10.1115/1.4041181","","",,,,,5,1.67,2,3,3,"Direct thermal imprinting of nanostructures on glass substrates is reliable when manufacturing net-shaped glass devices with various surface functions. However, several problems are recognized, including a long thermal cycle, tedious optimization, difficulties in …","https://www.researchgate.net/profile/Taekyung-Kim-3/publication/327097920_Sustainable_Fabrication_of_Glass_Nanostructures_Using_Infrared_Transparent_Mold_Assisted_by_CO2_Laser_Scanning_Irradiation/links/5bd00ed24585152b14511550/Sustainable-Fabrication-of-Glass-Nanostructures-Using-Infrared-Transparent-Mold-Assisted-by-CO2-Laser-Scanning-Irradiation.pdf","https://scholar.google.com/scholar?q=related:qm0Ioq8uYp0J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
6,"H Ma, EP Li, AC Cangellaris, X Chen","Support vector regression-based active subspace (SVR-AS) modeling of high-speed links for fast and accurate sensitivity analysis",2020,"IEEE Access","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9068208/","https://scholar.google.com/scholar?cites=9585451565917627460&as_sdt=2005&sciodt=0,5&hl=en",111,"2021-09-23 12:35:59","","","","",,,,,6,6.00,2,4,1,"A methodology based on the joint usage of support vector regression and active subspace is introduced in this paper for accelerated sensitivity analysis of high-speed links through parameter space dimensionality reduction. The proposed methodology uses the gradient …","https://ieeexplore.ieee.org/iel7/6287639/8948470/09068208.pdf","https://scholar.google.com/scholar?q=related:RGQ7zmldBoUJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
4,"JE Fajardo, F Vericat, G Irastorza…","Sensitivity analysis on imaging the calcaneus using microwaves",2019,"Biomedical Physics …","iopscience.iop.org","https://iopscience.iop.org/article/10.1088/2057-1976/ab3330/meta","https://scholar.google.com/scholar?cites=2237473867883865192&as_sdt=2005&sciodt=0,5&hl=en",112,"2021-09-23 12:35:59","","","","",,,,,4,2.00,1,4,2,"The bone quality is associated with changes in its dielectric properties (permittivity and conductivity). The feasibility of detecting changes in these properties was evaluated by using a tomographic array of 16 monopole antennas with z-polarized microwaves at 1.3 GHz. The …","https://arxiv.org/pdf/1709.04934","https://scholar.google.com/scholar?q=related:aORv0aAaDR8J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
4,"J Parikh, P Di Achielle, J Kozloski, V Gurev","Intrinsic structure of model-derived metrics for in silico proarrhytmic risk assessment identified by global sensitivity analysis",2019,"bioRxiv","biorxiv.org","https://www.biorxiv.org/content/10.1101/543926v2.abstract","https://scholar.google.com/scholar?cites=4971201134267933853&as_sdt=2005&sciodt=0,5&hl=en",113,"2021-09-23 12:35:59","","10.1101/543926v2.abstract","","",,,,,4,2.00,1,4,2,"Multiscale computational models of heart are being extensively investigated for improved assessment of drug-induced Torsades de Pointes (TdP) risk, a fatal side effect of many drugs. Model-derived metrics (features) such as action potential duration and net charge …","https://www.biorxiv.org/content/biorxiv/early/2019/02/07/543926.full.pdf","https://scholar.google.com/scholar?q=related:nSQP0xdB_UQJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
4,"D Brizard, E Jacquelin","Uncertainty quantification and global sensitivity analysis of longitudinal wave propagation in circular bars. Application to SHPB device",2018,"International Journal of Solids and Structures","Elsevier","https://www.sciencedirect.com/science/article/pii/S0020768317305097","https://scholar.google.com/scholar?cites=6391729385508042289&as_sdt=2005&sciodt=0,5&hl=en",114,"2021-09-23 12:35:59","HTML","","","",,,,,4,1.33,2,2,3,"The experimental characterisation of materials at intermediate strain rates often implies the use of split Hopkinson pressure bars. Shifting the measured pulses in the bars requires to take dispersion into account. However, the dispersion correction, in the case of linear elastic …","https://www.sciencedirect.com/science/article/pii/S0020768317305097","https://scholar.google.com/scholar?q=related:Mfah4wL8s1gJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
4,"R Lafage, S Defoort, T Lefebvre","WhatsOpt: a web application for multidisciplinary design analysis and optimization",2019,"AIAA Aviation 2019 Forum","arc.aiaa.org","https://arc.aiaa.org/doi/pdf/10.2514/6.2019-2990","https://scholar.google.com/scholar?cites=9883814431720173578&as_sdt=2005&sciodt=0,5&hl=en",115,"2021-09-23 12:35:59","","10.2514/6.2019-2990","","",,,,,4,2.00,1,3,2,"This paper describes ONERA's on-going effort to develop a collaborative environment to support multidisciplinary design analysis and optimization in the context of overall vehicle design team activities. This environment, namely WhatsOpt, is a web application allowing …","https://www.researchgate.net/profile/Remi-Lafage/publication/333806928_WhatsOpt_a_web_application_for_multidisciplinary_design_analysis_and_optimization/links/5d2301bd92851cf4406f500a/WhatsOpt-a-web-application-for-multidisciplinary-design-analysis-and-optimization.pdf","https://scholar.google.com/scholar?q=related:CnCP5NtcKokJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
4,"MN Jones, H Forero-Hernandez, A Zubov, B Sarup…","Splitting Triglycerides with a Counter-Current Liquid–Liquid Spray Column: Modeling, Global Sensitivity Analysis, Parameter Estimation and Optimization",2019,"Processes","mdpi.com","https://www.mdpi.com/582186","https://scholar.google.com/scholar?cites=6480669998630115058&as_sdt=2005&sciodt=0,5&hl=en",116,"2021-09-23 12:35:59","","","","",,,,,4,2.00,1,5,2,"In this work we present the model of a counter-current spray column in which a triglyceride (tripalmitic triglyceride) is hydrolyzed by water and leads to fatty acid (palmitic acid) and glycerol. A finite volume model (FVM) of the column was developed to describe the reactive …","https://www.mdpi.com/2227-9717/7/12/881/htm","https://scholar.google.com/scholar?q=related:8hbhFgf371kJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
5,"P Parodi, D Le Quang, F Bariselli…","Study of a collector-intake system for VLEO air-breathing platforms",2019,"… Conference on Flight …","researchgate.net","https://www.researchgate.net/profile/Federico-Bariselli-2/publication/337060417_Study_of_a_collector-intake_system_for_VLEO_air-breathing_platforms/links/5dc2ee4f92851c8180331ea9/Study-of-a-collector-intake-system-for-VLEO-air-breathing-platforms.pdf","https://scholar.google.com/scholar?cites=17607951018702495776&as_sdt=2005&sciodt=0,5&hl=en",117,"2021-09-23 12:35:59","PDF","","","",,,,,5,2.50,1,4,2,"We present the advances on the development of a passive intakecollector system for Air-Breathing Electric Propulsion platforms orbiting Earth at altitudes below 250 km. First, we assess the conditions encountered by a spacecraft in a selection of candidate orbits, and we …","https://www.researchgate.net/profile/Federico-Bariselli-2/publication/337060417_Study_of_a_collector-intake_system_for_VLEO_air-breathing_platforms/links/5dc2ee4f92851c8180331ea9/Study-of-a-collector-intake-system-for-VLEO-air-breathing-platforms.pdf","https://scholar.google.com/scholar?q=related:IGA9HCkCXPQJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
